"Group.1","x"
"washington meet",21
"washington mutual",18
"washington nation",15
"washington novemb",41
"washington o",37
"washington octob",38
"washington offic",19
"washington one",12
"washington peterson",15
"washington polici",15
"washington post",43
"washington presid",18
"washington rather",12
"washington reserv",14
"washington s",35
"washington septemb",28
"washington state",13
"washington u",26
"washington univers",40
"washington via",18
"washington wall",18
"washington world",11
"wasn t",153
"wast asset",13
"wast resourc",43
"wast time",32
"wast use",20
"watch care",39
"watch close",83
"watch data",14
"watch develop",29
"watch eye",38
"watch indic",13
"watch labor",11
"watch live",33
"watch sign",32
"watch video",18
"water pollut",18
"water resourc",11
"water sewer",11
"water suppli",16
"water system",12
"watersh decad",24
"watersh time",14
"wave bank",23
"wave covid",11
"wave financi",23
"wave foreclosur",14
"wave inflat",34
"wave innov",46
"wave specul",15
"wave technolog",22
"wax wane",25
"way abl",13
"way accomplish",30
"way achiev",112
"way action",17
"way add",11
"way addit",18
"way address",83
"way adjust",38
"way affect",16
"way alloc",13
"way allow",44
"way also",36
"way although",18
"way alway",17
"way american",15
"way anoth",97
"way answer",11
"way appli",29
"way approach",34
"way appropri",15
"way around",61
"way assess",31
"way assist",11
"way assur",42
"way augment",11
"way avoid",90
"way back",86
"way background",31
"way balanc",30
"way bank",186
"way banker",17
"way becom",19
"way begin",22
"way believ",39
"way best",22
"way better",27
"way board",23
"way boost",22
"way bring",55
"way build",25
"way busi",133
"way can",320
"way capit",13
"way case",12
"way central",60
"way certain",17
"way challeng",16
"way chang",49
"way character",11
"way circumv",12
"way clear",26
"way combin",11
"way come",11
"way commit",12
"way committe",15
"way communic",95
"way communiti",24
"way compar",15
"way comparison",18
"way conclus",21
"way conduct",55
"way congress",26
"way consist",42
"way consum",25
"way continu",20
"way contribut",30
"way control",28
"way correct",19
"way cost",11
"way countri",19
"way cours",25
"way creat",29
"way credit",20
"way current",36
"way cushion",11
"way custom",13
"way cut",24
"way d",14
"way data",14
"way deal",95
"way decis",11
"way defin",15
"way deliv",34
"way describ",19
"way design",13
"way determin",23
"way develop",31
"way differ",33
"way difficult",27
"way digit",16
"way diminish",13
"way direct",13
"way discourag",12
"way discuss",12
"way distribut",18
"way domest",12
"way done",11
"way draw",15
"way econom",78
"way economi",101
"way economist",18
"way effect",43
"way either",11
"way elimin",35
"way employ",14
"way encourag",58
"way end",13
"way enhanc",55
"way ensur",81
"way estim",18
"way evalu",12
"way even",29
"way everi",11
"way examin",13
"way exampl",71
"way excess",12
"way exchang",14
"way expand",25
"way expect",43
"way explain",12
"way express",13
"way facilit",16
"way fact",13
"way fed",61
"way feder",157
"way fight",17
"way final",12
"way financ",32
"way financi",75
"way find",17
"way firm",35
"way first",180
"way fiscal",27
"way flow",16
"way focus",15
"way fomc",51
"way forecast",14
"way foreign",15
"way forward",52
"way foster",36
"way found",31
"way fulfil",12
"way fulli",14
"way futur",25
"way gather",16
"way general",22
"way generat",11
"way get",102
"way give",22
"way given",11
"way global",14
"way go",209
"way goal",12
"way good",21
"way govern",40
"way great",11
"way grow",12
"way growth",11
"way handl",28
"way help",96
"way high",25
"way higher",24
"way home",16
"way hope",19
"way howev",23
"way identifi",13
"way illustr",34
"way implement",26
"way import",23
"way impos",14
"way improv",174
"way includ",33
"way inconsist",14
"way increas",149
"way inde",21
"way indic",15
"way individu",18
"way industri",17
"way inflat",49
"way influenc",20
"way inform",18
"way institut",17
"way insur",12
"way integr",13
"way interest",17
"way intern",26
"way interpret",20
"way invest",15
"way japan",11
"way job",19
"way judg",14
"way just",23
"way keep",48
"way know",53
"way labor",17
"way larg",21
"way last",29
"way lead",24
"way learn",18
"way least",17
"way lend",23
"way let",27
"way leverag",17
"way life",123
"way like",36
"way limit",29
"way live",31
"way ll",18
"way long",13
"way look",101
"way lower",30
"way m",30
"way made",18
"way maintain",33
"way make",228
"way manag",34
"way mani",59
"way market",53
"way maxim",14
"way may",53
"way mean",163
"way measur",76
"way meet",84
"way might",52
"way minim",30
"way mitig",20
"way moder",12
"way monetari",129
"way money",20
"way moreov",12
"way move",38
"way much",24
"way must",37
"way nation",24
"way natur",11
"way need",27
"way never",14
"way new",83
"way now",26
"way number",12
"way o",80
"way obtain",12
"way one",123
"way oper",25
"way organ",28
"way other",11
"way overcom",12
"way part",11
"way particular",26
"way past",27
"way pay",18
"way peopl",61
"way percent",12
"way perhap",15
"way permit",12
"way plan",12
"way point",14
"way polici",42
"way policymak",22
"way polit",11
"way possibl",24
"way potenti",13
"way practic",11
"way predict",16
"way prepar",19
"way present",17
"way preserv",29
"way prevent",33
"way price",36
"way primarili",11
"way privat",18
"way probabl",14
"way problem",18
"way proceed",18
"way produc",36
"way product",16
"way promot",50
"way propos",12
"way protect",55
"way provid",98
"way public",41
"way pursu",13
"way put",44
"way question",15
"way quit",12
"way rais",46
"way re",16
"way reach",28
"way readili",12
"way recent",29
"way recogn",13
"way recoveri",15
"way reduc",205
"way reflect",14
"way region",12
"way regul",27
"way regulatori",22
"way reinforc",17
"way relat",20
"way repres",14
"way requir",14
"way research",11
"way reserv",14
"way resolv",23
"way respond",26
"way respons",20
"way restor",20
"way result",25
"way return",11
"way risk",19
"way s",51
"way save",22
"way say",68
"way second",19
"way see",67
"way seek",13
"way seem",17
"way self",12
"way sell",11
"way serv",27
"way servic",21
"way set",18
"way sever",13
"way share",17
"way shift",14
"way short",16
"way signal",11
"way signific",13
"way sinc",57
"way solv",21
"way spend",13
"way stabil",17
"way state",36
"way still",12
"way stimul",14
"way street",38
"way strengthen",43
"way structur",55
"way success",12
"way suggest",17
"way summar",12
"way supervis",12
"way support",36
"way sure",18
"way sustain",22
"way system",22
"way t",22
"way tailor",12
"way take",40
"way tax",11
"way technolog",17
"way term",11
"way test",39
"way thing",83
"way think",174
"way three",14
"way thus",16
"way tighten",11
"way time",64
"way today",20
"way toward",190
"way trade",18
"way train",12
"way treat",16
"way tri",18
"way turn",13
"way u",47
"way ultim",11
"way undermin",11
"way understand",43
"way unit",23
"way us",23
"way use",88
"way various",20
"way ve",17
"way view",34
"way want",15
"way well",36
"way whether",23
"way without",21
"way work",75
"way worker",11
"way world",38
"way wors",12
"way year",18
"way yet",25
"way zero",14
"wayn d",50
"wayn gretzki",11
"wayn passmor",14
"weak abroad",17
"weak aggreg",23
"weak also",15
"weak appear",13
"weak balanc",19
"weak bank",70
"weak believ",16
"weak busi",57
"weak can",25
"weak capit",27
"weak certain",12
"weak commerci",13
"weak construct",38
"weak consum",26
"weak corpor",18
"weak credit",20
"weak currenc",19
"weak current",15
"weak demand",124
"weak develop",14
"weak dollar",59
"weak domest",15
"weak due",11
"weak earli",12
"weak econom",125
"weak economi",198
"weak employ",23
"weak energi",16
"weak even",27
"weak expenditur",12
"weak export",19
"weak financi",62
"weak firm",14
"weak first",63
"weak foreign",31
"weak general",12
"weak global",41
"weak govern",14
"weak growth",87
"weak hous",84
"weak import",21
"weak incom",15
"weak industri",18
"weak inflat",37
"weak instead",11
"weak institut",14
"weak intern",41
"weak invest",47
"weak job",48
"weak labor",79
"weak late",11
"weak like",27
"weak loan",23
"weak long",12
"weak manag",17
"weak manufactur",24
"weak market",44
"weak may",17
"weak monetari",15
"weak nation",26
"weak negat",15
"weak net",14
"weak notwithstand",13
"weak o",11
"weak one",29
"weak overal",16
"weak oversea",11
"weak pace",14
"weak part",11
"weak past",16
"weak perform",29
"weak perhap",15
"weak persist",11
"weak point",11
"weak privat",15
"weak product",32
"weak real",23
"weak reason",13
"weak recent",31
"weak recoveri",54
"weak reflect",12
"weak region",18
"weak relat",21
"weak residenti",16
"weak reveal",16
"weak risk",26
"weak sale",17
"weak second",12
"weak sector",28
"weak sever",15
"weak sinc",11
"weak spot",35
"weak state",15
"weak strong",13
"weak supervis",11
"weak system",22
"weak third",20
"weak thrift",11
"weak time",15
"weak u",50
"weak under",15
"weak underwrit",12
"weak well",15
"weak world",11
"weak year",26
"weaken bank",24
"weaken busi",13
"weaken competit",23
"weaken condit",24
"weaken confid",12
"weaken consider",13
"weaken consum",18
"weaken credibl",16
"weaken currenc",11
"weaken demand",31
"weaken dollar",31
"weaken econom",49
"weaken economi",76
"weaken feder",11
"weaken financi",40
"weaken foreign",12
"weaken growth",18
"weaken hous",18
"weaken incent",12
"weaken inflat",12
"weaken link",11
"weaken mark",11
"weaken market",39
"weaken one",12
"weaken privat",12
"weaken recent",13
"weaken signific",14
"weaken somewhat",13
"weaken u",13
"weaken valu",13
"weaker credit",21
"weaker currenc",15
"weaker demand",58
"weaker dollar",30
"weaker econom",30
"weaker economi",16
"weaker expect",47
"weaker growth",18
"weaker past",11
"wealth accumul",36
"wealth also",28
"wealth associ",11
"wealth build",35
"wealth busi",11
"wealth can",12
"wealth chang",15
"wealth consum",17
"wealth consumpt",30
"wealth countri",18
"wealth creat",31
"wealth creation",76
"wealth data",14
"wealth declin",16
"wealth distribut",26
"wealth effect",175
"wealth enhanc",14
"wealth experienc",12
"wealth famili",12
"wealth financi",18
"wealth fund",14
"wealth gain",19
"wealth gap",29
"wealth generat",14
"wealth held",16
"wealth hold",14
"wealth home",12
"wealth household",38
"wealth incom",58
"wealth increas",27
"wealth inequ",29
"wealth inform",20
"wealth lead",11
"wealth loss",12
"wealth lost",13
"wealth mani",12
"wealth may",18
"wealth nation",99
"wealth now",11
"wealth o",11
"wealth one",12
"wealth redistribut",20
"wealth relat",26
"wealth result",17
"wealth spend",12
"wealth time",15
"wealth u",12
"wealthi individu",11
"weapon fight",11
"weapon war",12
"wear tear",14
"weather condit",18
"weather cooper",14
"weather event",59
"weather forecast",22
"weather period",21
"weather recent",23
"weather relat",25
"weather short",11
"weather storm",30
"web base",19
"web page",26
"web site",167
"webcast august",18
"webpag return",11
"websit fed",13
"websit http",13
"websit https",192
"websit return",56
"websit www",50
"wedigit fraser",13
"wednesday april",15
"wednesday august",16
"wednesday decemb",21
"wednesday februari",12
"wednesday june",30
"wednesday march",25
"wednesday may",26
"wednesday novemb",12
"wednesday octob",33
"wednesday septemb",26
"week ago",325
"week ahead",15
"week august",12
"week averag",33
"week bank",15
"week basi",36
"week board",21
"week can",12
"week chang",36
"week chicago",11
"week committe",16
"week data",15
"week day",15
"week dollar",15
"week earn",44
"week end",46
"week even",20
"week event",12
"week februari",11
"week fed",17
"week feder",60
"week financi",15
"week first",15
"week follow",25
"week fomc",72
"week howev",29
"week indic",12
"week interest",15
"week june",11
"week just",12
"week last",22
"week later",48
"week long",18
"week m",12
"week may",20
"week meet",69
"week money",17
"week month",139
"week next",17
"week now",15
"week old",13
"week period",27
"week presid",38
"week provid",14
"week report",132
"week s",96
"week seem",12
"week septemb",22
"week sever",11
"week sinc",24
"week take",11
"week time",14
"week today",12
"week treasuri",15
"week two",11
"week unemploy",16
"week week",87
"week year",15
"weekend rememb",12
"wei zheng",12
"weigh benefit",12
"weigh busi",13
"weigh care",32
"weigh consum",13
"weigh cost",57
"weigh econom",30
"weigh economi",22
"weigh growth",14
"weigh heavili",71
"weigh potenti",15
"weigh risk",31
"weigh two",12
"weigh u",30
"weight asset",99
"weight assign",14
"weight attach",12
"weight averag",118
"weight basi",32
"weight capit",44
"weight dollar",17
"weight downsid",22
"weight financi",13
"weight found",12
"weight give",11
"weight given",25
"weight index",26
"weight inflat",11
"weight main",22
"weight measur",20
"weight monetari",11
"weight one",13
"weight price",25
"weight put",13
"weight system",12
"weight toward",29
"weight u",14
"weight valu",29
"welcom back",11
"welcom chang",20
"welcom chicago",24
"welcom comment",11
"welcom confer",18
"welcom develop",66
"welcom effort",19
"welcom everyon",12
"welcom feder",59
"welcom improv",14
"welcom increas",12
"welcom junk",12
"welcom new",16
"welcom news",27
"welcom opportun",145
"welcom progress",14
"welcom recent",11
"welcom relief",12
"welcom remark",52
"welcom s",11
"welcom sign",21
"welcom suggest",11
"welcom th",13
"welcom thank",11
"welcom today",21
"welfar american",17
"welfar benefit",14
"welfar citizen",12
"welfar communiti",16
"welfar cost",22
"welfar countri",12
"welfar econom",17
"welfar enhanc",12
"welfar individu",14
"welfar loss",13
"welfar nation",22
"welfar occur",11
"welfar payment",16
"welfar peopl",33
"welfar program",52
"welfar recipi",20
"welfar reform",21
"welfar roll",15
"welfar state",15
"welfar system",26
"well abil",22
"well abl",20
"well abroad",17
"well access",11
"well achiev",16
"well acquaint",13
"well action",12
"well activ",17
"well actual",16
"well ad",12
"well adapt",17
"well addit",42
"well adequ",11
"well advanc",98
"well advis",56
"well affect",25
"well ahead",36
"well align",25
"well allow",13
"well almost",13
"well along",38
"well alreadi",16
"well also",50
"well although",48
"well alway",11
"well american",21
"well among",22
"well anchor",408
"well anoth",22
"well answer",11
"well anticip",21
"well appreci",25
"well appropri",32
"well area",20
"well argu",19
"well around",11
"well articul",22
"well ask",23
"well assess",16
"well asset",11
"well auto",11
"well averag",73
"well avoid",11
"well awar",372
"well away",11
"well bad",16
"well balanc",64
"well bank",177
"well becom",35
"well begin",19
"well behav",38
"well behind",27
"well believ",32
"well benefit",45
"well best",17
"well better",34
"well beyond",192
"well billion",26
"well board",22
"well borrow",32
"well bring",16
"well broad",12
"well broader",25
"well busi",76
"well calibr",13
"well can",60
"well canada",17
"well capac",21
"well capit",230
"well captur",12
"well case",30
"well caus",14
"well central",31
"well certain",27
"well challeng",20
"well chang",78
"well check",23
"well chosen",13
"well cid",54
"well citizen",17
"well clear",13
"well close",11
"well come",22
"well comment",12
"well commerci",18
"well communic",21
"well communiti",30
"well compar",13
"well competit",24
"well conceiv",24
"well conclus",12
"well congress",19
"well consequ",14
"well consid",42
"well consider",21
"well construct",31
"well consum",50
"well contain",137
"well continu",93
"well contribut",14
"well control",31
"well cost",23
"well countri",48
"well cours",36
"well craft",15
"well creat",22
"well credit",31
"well crisi",16
"well critic",16
"well currenc",11
"well current",65
"well custom",17
"well cyclic",12
"well d",17
"well data",24
"well date",15
"well deal",11
"well decad",16
"well decis",11
"well declin",24
"well defin",104
"well demand",18
"well depend",18
"well deposit",15
"well describ",18
"well deserv",21
"well design",110
"well desir",15
"well despit",26
"well determin",15
"well develop",166
"well differ",42
"well difficult",13
"well difficulti",13
"well digit",17
"well direct",16
"well discount",14
"well discuss",32
"well distribut",14
"well district",12
"well diversifi",35
"well document",58
"well domest",70
"well don",22
"well done",20
"well earli",11
"well earlier",19
"well earn",16
"well econom",109
"well economi",61
"well economist",16
"well educ",50
"well effect",53
"well effort",23
"well emerg",18
"well employ",12
"well end",34
"well enhanc",19
"well enough",77
"well entrench",24
"well equip",33
"well equiti",17
"well especi",12
"well establish",161
"well estim",25
"well even",50
"well exampl",69
"well exceed",14
"well excess",78
"well execut",12
"well exist",20
"well expand",12
"well expans",22
"well expect",54
"well experi",27
"well explain",13
"well export",14
"well extent",16
"well face",25
"well fact",33
"well factor",18
"well fall",18
"well famili",15
"well far",25
"well fargo",28
"well favor",13
"well fed",48
"well feder",104
"well feel",14
"well final",26
"well financ",36
"well financi",105
"well find",33
"well firm",20
"well first",38
"well fiscal",24
"well flexibl",12
"well focus",12
"well follow",27
"well fomc",31
"well ford",18
"well foreign",54
"well formal",15
"well found",74
"well fourth",12
"well function",186
"well fund",11
"well fundament",13
"well futur",106
"well gain",14
"well general",29
"well generat",14
"well geograph",11
"well give",16
"well given",14
"well global",14
"well go",19
"well good",46
"well govern",31
"well great",26
"well greater",24
"well gross",14
"well ground",22
"well grow",14
"well growth",51
"well half",26
"well hand",15
"well help",32
"well hesit",11
"well high",67
"well higher",18
"well histor",38
"well hold",19
"well home",31
"well hope",11
"well hous",21
"well household",27
"well howev",47
"well illustr",28
"well impact",11
"well implement",20
"well implic",16
"well import",48
"well improv",28
"well includ",26
"well incom",13
"well increas",106
"well inde",40
"well indic",19
"well individu",35
"well industri",44
"well inflat",84
"well influenc",14
"well inform",172
"well inher",18
"well innov",12
"well instanc",12
"well institut",29
"well insur",14
"well integr",17
"well intend",30
"well intent",99
"well interest",41
"well intern",67
"well invest",25
"well involv",12
"well issu",16
"well japan",12
"well job",20
"well just",23
"well justifi",11
"well keep",18
"well key",14
"well know",210
"well known",663
"well labor",19
"well larg",67
"well larger",20
"well last",47
"well late",17
"well lead",53
"well learn",13
"well least",16
"well less",16
"well let",45
"well level",129
"well like",39
"well limit",16
"well live",13
"well ll",14
"well loan",23
"well local",19
"well long",98
"well longer",37
"well look",33
"well low",32
"well lower",31
"well m",43
"well made",13
"well maintain",81
"well major",17
"well make",44
"well maker",12
"well manag",231
"well mani",131
"well market",67
"well maximum",15
"well may",29
"well mean",51
"well meant",11
"well measur",31
"well meet",15
"well member",27
"well met",17
"well might",30
"well million",11
"well model",15
"well monetari",68
"well money",14
"well moreov",16
"well mortgag",11
"well move",20
"well much",50
"well must",18
"well nation",121
"well near",12
"well necessari",16
"well need",71
"well net",22
"well new",79
"well next",24
"well normal",29
"well note",19
"well now",36
"well number",52
"well o",15
"well object",11
"well obvious",16
"well occur",16
"well offic",28
"well offici",12
"well one",147
"well ongo",20
"well open",12
"well oper",24
"well opportun",20
"well organ",30
"well other",47
"well outlook",17
"well outsid",19
"well overal",37
"well pace",30
"well part",40
"well particular",30
"well past",95
"well pay",25
"well peak",42
"well peopl",41
"well per",40
"well percent",171
"well perform",16
"well perhap",20
"well period",26
"well persist",16
"well person",18
"well place",19
"well plan",13
"well point",18
"well polici",66
"well polit",13
"well posit",185
"well possibl",39
"well post",12
"well potenti",74
"well practic",11
"well pragmat",21
"well pre",46
"well prepar",56
"well present",17
"well pressur",11
"well previous",20
"well price",41
"well principl",11
"well privat",48
"well problem",16
"well process",15
"well produc",19
"well product",34
"well profit",13
"well program",11
"well project",13
"well promot",15
"well propos",19
"well prospect",17
"well prove",35
"well provid",59
"well public",122
"well put",18
"well qualifi",29
"well question",27
"well rang",16
"well rapid",19
"well rate",40
"well re",13
"well reach",15
"well real",28
"well reason",46
"well recal",11
"well receiv",34
"well recent",95
"well recess",14
"well recogn",45
"well recoveri",12
"well reduc",48
"well reduct",20
"well reflect",21
"well regard",24
"well region",33
"well regul",41
"well regulatori",19
"well relat",66
"well remain",18
"well rememb",44
"well repres",29
"well requir",41
"well research",14
"well residenti",27
"well respect",25
"well respons",26
"well rest",26
"well result",43
"well return",18
"well review",15
"well rise",44
"well risk",45
"well role",11
"well run",45
"well s",117
"well said",38
"well sale",12
"well save",11
"well say",19
"well second",35
"well secur",24
"well see",31
"well seem",24
"well seen",14
"well serv",88
"well servic",34
"well set",12
"well sever",30
"well shift",17
"well short",108
"well signific",29
"well similar",22
"well sinc",60
"well slow",18
"well small",28
"well social",16
"well sourc",19
"well specif",12
"well specifi",12
"well spend",12
"well spent",14
"well stabil",12
"well standard",14
"well start",13
"well state",63
"well still",16
"well stock",19
"well strength",17
"well stress",11
"well strong",17
"well structur",28
"well student",12
"well succeed",11
"well success",13
"well suggest",22
"well suit",87
"well supervisor",11
"well supervisori",11
"well suppli",22
"well support",42
"well sure",12
"well survey",12
"well sustain",31
"well system",13
"well take",47
"well target",28
"well tax",12
"well tend",11
"well test",12
"well thank",16
"well think",57
"well third",25
"well though",15
"well thought",57
"well throughout",23
"well thus",35
"well time",101
"well today",30
"well trade",20
"well tradit",21
"well train",50
"well transact",21
"well trend",31
"well tri",15
"well trillion",15
"well true",14
"well turn",39
"well two",42
"well type",13
"well u",124
"well uncertainti",14
"well under",14
"well understand",23
"well understood",212
"well underway",51
"well unemploy",31
"well unfortun",29
"well unit",60
"well upward",11
"well us",21
"well use",30
"well vari",11
"well varieti",28
"well various",18
"well ve",14
"well vers",11
"well view",25
"well wage",16
"well want",31
"well way",133
"well weak",23
"well well",21
"well whether",11
"well wide",12
"well widespread",11
"well within",91
"well without",17
"well won",15
"well wonder",12
"well work",32
"well world",25
"well worth",52
"well year",122
"well zero",12
"went back",22
"went bankrupt",12
"went beyond",11
"went busi",15
"went colleg",12
"went effect",48
"went far",18
"went per",18
"went percent",34
"went recess",14
"went say",23
"went well",11
"went work",12
"went wrong",29
"weren t",69
"west coast",94
"west equilibrium",14
"west european",14
"west german",23
"west germani",180
"west south",20
"west texa",31
"west virginia",194
"western countri",12
"western econom",21
"western economi",21
"western europ",271
"western european",71
"western germani",13
"western hemispher",28
"western industri",17
"western nation",15
"western part",15
"western pennsylvania",42
"western reserv",12
"western state",34
"western token",14
"western world",71
"wh ch",15
"wh t",21
"wha t",18
"wharton school",20
"whatev action",19
"whatev addit",28
"whatev advantag",21
"whatev benefit",13
"whatev can",16
"whatev case",12
"whatev caus",31
"whatev els",11
"whatev form",22
"whatev growth",12
"whatev happen",16
"whatev individu",26
"whatev level",13
"whatev may",27
"whatev merit",14
"whatev might",12
"whatev natur",13
"whatev polici",17
"whatev problem",11
"whatev reason",70
"whatev sourc",34
"whatev step",13
"whatev success",15
"whatev take",36
"whatev took",17
"whatev turnaround",11
"whatev want",11
"wheat corn",15
"whenev feder",12
"whenev growth",11
"whenev possibl",76
"whenev secur",11
"wherea other",18
"wherea percent",11
"wherea previous",16
"wherea unit",11
"wherebi trade",12
"wherev locat",16
"wherev possibl",50
"whether acquisit",14
"whether action",20
"whether activ",22
"whether addit",23
"whether adjust",22
"whether adopt",11
"whether aid",16
"whether altern",12
"whether appropri",35
"whether asset",17
"whether balanc",12
"whether bank",185
"whether benefit",34
"whether better",14
"whether borrow",29
"whether busi",46
"whether buy",11
"whether call",18
"whether can",115
"whether capit",20
"whether cash",26
"whether central",53
"whether certain",15
"whether chang",94
"whether check",20
"whether circumst",13
"whether come",14
"whether committe",11
"whether communiti",12
"whether compani",15
"whether competit",12
"whether condit",21
"whether congress",26
"whether consum",34
"whether continu",40
"whether corpor",11
"whether cost",12
"whether countri",19
"whether credit",46
"whether current",67
"whether custom",20
"whether data",11
"whether debt",12
"whether declin",18
"whether demand",12
"whether deriv",11
"whether desir",12
"whether develop",16
"whether direct",11
"whether dollar",16
"whether done",12
"whether econom",39
"whether economi",80
"whether effect",23
"whether enough",14
"whether examin",11
"whether exist",32
"whether expand",12
"whether expans",16
"whether extend",15
"whether extent",13
"whether fact",28
"whether fair",21
"whether fed",66
"whether feder",112
"whether financ",20
"whether financi",45
"whether firm",35
"whether fomc",36
"whether forecast",16
"whether foreign",33
"whether form",34
"whether futur",12
"whether given",29
"whether global",15
"whether go",23
"whether good",26
"whether govern",36
"whether growth",31
"whether high",13
"whether higher",16
"whether home",14
"whether hous",17
"whether impos",17
"whether improv",14
"whether incom",11
"whether increas",65
"whether individu",35
"whether industri",13
"whether inflat",71
"whether inform",11
"whether initi",14
"whether institut",37
"whether intend",22
"whether intent",13
"whether interest",46
"whether intern",12
"whether invest",21
"whether involv",15
"whether issu",11
"whether labor",13
"whether larg",29
"whether lend",17
"whether lender",15
"whether like",27
"whether live",11
"whether loan",35
"whether long",23
"whether look",13
"whether low",14
"whether made",12
"whether make",25
"whether manufactur",12
"whether market",46
"whether may",14
"whether measur",77
"whether meet",13
"whether might",33
"whether monetari",74
"whether money",23
"whether move",13
"whether nation",24
"whether necessari",19
"whether need",31
"whether new",73
"whether object",13
"whether one",66
"whether open",12
"whether oper",11
"whether organ",17
"whether particip",18
"whether particular",68
"whether pattern",18
"whether pay",11
"whether payment",11
"whether peopl",15
"whether perform",17
"whether polici",94
"whether policymak",14
"whether possibl",17
"whether price",43
"whether privat",20
"whether process",14
"whether product",19
"whether program",21
"whether propos",45
"whether public",28
"whether rais",11
"whether rate",18
"whether re",40
"whether real",15
"whether realli",19
"whether recent",53
"whether regul",32
"whether remain",14
"whether requir",12
"whether result",25
"whether revis",12
"whether rise",12
"whether risk",51
"whether rule",11
"whether s",70
"whether see",11
"whether signific",18
"whether similar",14
"whether small",18
"whether social",13
"whether specif",23
"whether spend",14
"whether state",20
"whether still",14
"whether stock",12
"whether suffici",20
"whether system",27
"whether take",18
"whether talk",11
"whether tax",12
"whether think",20
"whether time",14
"whether total",15
"whether trade",12
"whether transact",22
"whether trend",30
"whether truth",15
"whether u",60
"whether unit",34
"whether use",30
"whether view",14
"whether vote",19
"whether want",31
"whether way",13
"whether within",16
"whether work",14
"whi ch",14
"whichev side",20
"white adult",14
"white applic",19
"white black",38
"white borrow",15
"white collar",118
"white communiti",11
"white counterpart",17
"white famili",97
"white hous",130
"white household",22
"white labor",11
"white male",26
"white median",11
"white men",54
"white negro",30
"white non",17
"white nonwhit",27
"white own",24
"white paper",35
"white per",19
"white popul",15
"white ratio",11
"white student",19
"white sulphur",19
"white unemploy",23
"white women",47
"white worker",30
"white youth",13
"whole also",25
"whole appear",20
"whole area",17
"whole armi",14
"whole array",11
"whole averag",11
"whole bank",43
"whole believ",16
"whole benefit",18
"whole busi",13
"whole can",22
"whole communiti",20
"whole complex",12
"whole countri",16
"whole cours",14
"whole current",14
"whole declin",15
"whole digit",21
"whole econom",22
"whole economi",60
"whole even",20
"whole exampl",12
"whole fact",11
"whole feder",22
"whole financi",25
"whole gamut",13
"whole generat",11
"whole growth",24
"whole help",11
"whole hope",11
"whole host",27
"whole howev",42
"whole increas",28
"whole inde",12
"whole individu",11
"whole industri",25
"whole issu",14
"whole job",11
"whole just",12
"whole larg",19
"whole last",16
"whole less",13
"whole loan",11
"whole long",16
"whole lot",22
"whole mani",17
"whole may",25
"whole member",14
"whole moreov",16
"whole much",21
"whole must",18
"whole nation",19
"whole new",87
"whole one",25
"whole part",47
"whole particular",23
"whole percent",13
"whole period",16
"whole pictur",24
"whole point",14
"whole popul",15
"whole probabl",11
"whole problem",13
"whole process",17
"whole question",18
"whole rang",43
"whole rather",23
"whole real",19
"whole reason",14
"whole recov",12
"whole region",17
"whole remain",13
"whole result",11
"whole retir",12
"whole s",22
"whole seem",15
"whole set",17
"whole sinc",11
"whole societi",15
"whole spectrum",15
"whole state",17
"whole stori",71
"whole system",30
"whole take",11
"whole thing",15
"whole thus",23
"whole truth",11
"whole u",11
"whole unemploy",11
"whole unit",20
"whole well",18
"whole world",29
"whole year",19
"wholesal bank",43
"wholesal consum",12
"wholesal financi",15
"wholesal fund",240
"wholesal industri",12
"wholesal level",24
"wholesal market",21
"wholesal payment",24
"wholesal price",282
"wholesal retail",58
"wholesal trade",28
"wholli new",14
"wholli own",27
"whose action",14
"whose activ",34
"whose asset",22
"whose balanc",14
"whose bank",12
"whose behavior",11
"whose benefit",13
"whose busi",27
"whose capit",27
"whose ceil",20
"whose central",27
"whose cost",21
"whose credit",22
"whose currenc",45
"whose earn",13
"whose econom",22
"whose economi",49
"whose effect",23
"whose export",14
"whose failur",34
"whose financi",24
"whose incom",30
"whose interest",14
"whose job",23
"whose loan",14
"whose long",14
"whose manag",11
"whose market",20
"whose member",14
"whose oper",24
"whose payment",12
"whose polici",11
"whose price",44
"whose primari",21
"whose product",15
"whose purchas",12
"whose quota",13
"whose rate",14
"whose share",11
"whose stock",11
"whose structur",12
"whose time",24
"whose valu",25
"whose work",15
"wi l",27
"wi ll",14
"wi t",35
"wi th",34
"wicksel s",21
"wide accept",157
"wide acknowledg",14
"wide across",20
"wide adopt",20
"wide agre",17
"wide among",16
"wide anticip",26
"wide appreci",28
"wide approach",24
"wide area",14
"wide array",137
"wide avail",70
"wide bank",28
"wide basi",43
"wide believ",36
"wide branch",29
"wide cid",18
"wide cite",22
"wide complianc",45
"wide current",11
"wide debat",12
"wide demand",13
"wide depend",19
"wide differ",44
"wide discuss",43
"wide dispar",21
"wide dispers",35
"wide distribut",34
"wide diverg",16
"wide divers",12
"wide econom",13
"wide effort",16
"wide exampl",14
"wide expect",55
"wide fluctuat",69
"wide follow",23
"wide forecast",20
"wide gap",12
"wide held",94
"wide inflat",13
"wide interest",17
"wide known",58
"wide latitud",12
"wide mani",15
"wide margin",65
"wide mark",15
"wide market",14
"wide network",18
"wide note",17
"wide observ",14
"wide open",19
"wide perspect",18
"wide polici",11
"wide public",51
"wide rang",1098
"wide reach",11
"wide read",15
"wide recess",14
